iter	Passed	Remaining
1500	48724	32412646
1501	48758	32413297
1502	48791	32414080
1503	48827	32416298
1504	48858	32414963
1505	48891	32415679
1506	48924	32415710
1507	48956	32415276
1508	48988	32415450
1509	49021	32415420
1510	49052	32414480
1511	49085	32414623
1512	49121	32417251
1513	49154	32417255
1514	49187	32417921
1515	49219	32417449
1516	49253	32418373
1517	49284	32417627
1518	49317	32417912
1519	49352	32419330
1520	49383	32418654
1521	49417	32419133
1522	49451	32420585
1523	49484	32420462
1524	49521	32423238
1525	49554	32423576
1526	49594	32428713
1527	49627	32429173
1528	49659	32428687
1529	49690	32427899
1530	49725	32429603
1531	49756	32428614
1532	49791	32429893
1533	49821	32428505
1534	49855	32429243
1535	49890	32430866
1536	49924	32431582
1537	49955	32430924
1538	49986	32430092
1539	50022	32431906
1540	50054	32431961
1541	50090	32434084
1542	50123	32434195
1543	50158	32435661
1544	50190	32435846
1545	50221	32434846
1546	50255	32435281
1547	50288	32435557
1548	50317	32433469
1549	50348	32432438
1550	50381	32432527
1551	50412	32432061
1552	50444	32431607
1553	50478	32432419
1554	50514	32434637
1555	50547	32434710
1556	50579	32434375
1557	50611	32434154
1558	50643	32434048
1559	50676	32434316
1560	50708	32433738
1561	50739	32432799
1562	50770	32432178
1563	50803	32432186
1564	50835	32432019
1565	50868	32432117
1566	50899	32430897
1567	50929	32429728
1568	50961	32429459
1569	50991	32427693
1570	51024	32428216
1571	51056	32427702
1572	51091	32429408
1573	51123	32428948
1574	51157	32429835
1575	51192	32431390
1576	51224	32430970
1577	51256	32430391
1578	51287	32429505
1579	51318	32428758
1580	51351	32429183
1581	51388	32431693
1582	51420	32431620
1583	51454	32432140
1584	51486	32431868
1585	51517	32431396
1586	51551	32431905
1587	51583	32431587
1588	51618	32433227
1589	51650	32433120
1590	51685	32434415
1591	51719	32435077
1592	51751	32434757
1593	51783	32434431
1594	51817	32435702
1595	51850	32435937
1596	51881	32434991
1597	51912	32433684
1598	51945	32433958
1599	51980	32436050
1600	52015	32437357
1601	52049	32438009
1602	52081	32438164
1603	52110	32435885
1604	52145	32437111
1605	52177	32436942
1606	52212	32438730
1607	52245	32438548
1608	52275	32436932
1609	52310	32438486
1610	52342	32438369
1611	52372	32436677
1612	52405	32437288
1613	52437	32436504
1614	52468	32435462
1615	52498	32434042
1616	52531	32434301
1617	52566	32436030
1618	52599	32436370
1619	52633	32437380
1620	52666	32437414
1621	52699	32437915
1622	52733	32438303
1623	52765	32438172
1624	52796	32437114
1625	52829	32437320
1626	52859	32436331
1627	52893	32436989
1628	52923	32435646
1629	52957	32436061
1630	52993	32438489
1631	53026	32438798
1632	53058	32438216
1633	53090	32437839
1634	53122	32437549
1635	53155	32437772
1636	53187	32437785
1637	53217	32436344
1638	53249	32436038
1639	53281	32435345
1640	53314	32435530
1641	53346	32435395
1642	53378	32434722
1643	53410	32434601
1644	53441	32433930
1645	53472	32432870
1646	53502	32431449
1647	53534	32431078
1648	53565	32429812
1649	53597	32429554
1650	53628	32428978
1651	53659	32427783
1652	53689	32426344
1653	53721	32425886
1654	53752	32425301
1655	53788	32427036
1656	53819	32426483
1657	53852	32426708
1658	53882	32425261
1659	53912	32423702
1660	53944	32422906
1661	53975	32422168
1662	54009	32422991
1663	54040	32421949
1664	54072	32421741
1665	54111	32425798
1666	54144	32426222
1667	54180	32428036
1668	54210	32426595
1669	54243	32427071
1670	54277	32427840
1671	54312	32429024
1672	54343	32428300
1673	54379	32430257
1674	54414	32431744
1675	54447	32432079
1676	54479	32432021
1677	54514	32433350
1678	54546	32432820
1679	54578	32432801
1680	54610	32432565
1681	54643	32432633
1682	54679	32434545
1683	54710	32433900
1684	54743	32434171
1685	54777	32434791
1686	54809	32434754
1687	54842	32434619
1688	54874	32434175
1689	54905	32433313
1690	54937	32433496
1691	54970	32433627
1692	55004	32434308
1693	55037	32434809
1694	55069	32434554
1695	55104	32435748
1696	55135	32434754
1697	55165	32433385
1698	55202	32435934
1699	55233	32435250
1700	55265	32435000
1701	55303	32437630
1702	55337	32438483
1703	55370	32438880
1704	55402	32438932
1705	55434	32438273
1706	55466	32437866
1707	55501	32439576
1708	55537	32441232
1709	55568	32440763
1710	55601	32440817
1711	55633	32440457
1712	55663	32438985
1713	55693	32437598
1714	55725	32437386
1715	55759	32438352
1716	55792	32438140
1717	55823	32437448
1718	55859	32439362
1719	55891	32439390
1720	55923	32438541
1721	55956	32438929
1722	55990	32439819
1723	56022	32439569
1724	56054	32439349
1725	56084	32437878
1726	56115	32437050
1727	56150	32438480
1728	56183	32438343
1729	56215	32438158
1730	56248	32438353
1731	56282	32439287
1732	56318	32441219
1733	56348	32439906
1734	56378	32438337
1735	56412	32439306
1736	56444	32439178
1737	56475	32438172
1738	56506	32437098
1739	56543	32439766
1740	56577	32440504
1741	56609	32440375
1742	56641	32440026
1743	56670	32438106
1744	56702	32437668
1745	56736	32438168
1746	56769	32438410
1747	56799	32437359
1748	56832	32437337
1749	56863	32436298
1750	56895	32436371
1751	56928	32436350
1752	56963	32438100
1753	56994	32437183
1754	57025	32436249
1755	57057	32435657
1756	57089	32435243
1757	57123	32436120
1758	57155	32436166
1759	57188	32436386
1760	57219	32435456
1761	57255	32437383
1762	57288	32437465
1763	57321	32437672
1764	57353	32437271
1765	57390	32440032
1766	57424	32440796
1767	57457	32441069
1768	57490	32441495
1769	57522	32441190
1770	57556	32441670
1771	57590	32442577
1772	57623	32443077
1773	57657	32443485
1774	57690	32444013
1775	57722	32443849
1776	57755	32444146
1777	57788	32444410
1778	57820	32444089
1779	57852	32443795
1780	57885	32443813
1781	57927	32448863
1782	57962	32450416
1783	57997	32451729
1784	58035	32454935
1785	58072	32457306
1786	58108	32459361
1787	58155	32467404
1788	58192	32469539
1789	58225	32469901
1790	58267	32474959
1791	58300	32475477
1792	58331	32474681
1793	58364	32474810
1794	58401	32476997
1795	58440	32480936
1796	58474	32481745
1797	58513	32485004
1798	58547	32485783
1799	58581	32486744
1800	58618	32489011
1801	58651	32489134
1802	58684	32489407
1803	58716	32489222
1804	58748	32488683
1805	58781	32489328
1806	58811	32487654
1807	58844	32487595
1808	58877	32487854
1809	58908	32487200
1810	58942	32487701
1811	58974	32487761
1812	59009	32488816
1813	59043	32489624
1814	59077	32490705
1815	59110	32490946
1816	59142	32490439
1817	59175	32490404
1818	59207	32490487
1819	59243	32492047
1820	59274	32491291
1821	59307	32491313
1822	59341	32492258
1823	59374	32492311
1824	59406	32491816
1825	59438	32491552
1826	59469	32490845
1827	59500	32489995
1828	59535	32491485
1829	59571	32493126
1830	59603	32493022
1831	59635	32492526
1832	59667	32492064
1833	59699	32491646
1834	59737	32494676
1835	59769	32494498
1836	59800	32493330
1837	59834	32494521
1838	59869	32495401
1839	59898	32493786
1840	59931	32493964
1841	59964	32494130
1842	59996	32493840
1843	60028	32493584
1844	60060	32493141
1845	60092	32492619
1846	60124	32492188
1847	60154	32491058
1848	60185	32489909
1849	60215	32488583
1850	60246	32487998
1851	60278	32487494
1852	60312	32488138
1853	60343	32487537
1854	60377	32488162
1855	60409	32487899
1856	60440	32486841
1857	60477	32489219
1858	60507	32487999
1859	60539	32487456
1860	60568	32485809
1861	60599	32484604
1862	60631	32484548
1863	60664	32484402
1864	60695	32483877
1865	60726	32482877
1866	60761	32484105
1867	60794	32484445
1868	60827	32484737
1869	60856	32482767
1870	60887	32482047
1871	60924	32484196
1872	60958	32484839
1873	60989	32483911
1874	61021	32483903
1875	61053	32483236
1876	61081	32481172
1877	61114	32481093
1878	61146	32480646
1879	61179	32481265
1880	61210	32480143
1881	61245	32481428
1882	61279	32482311
1883	61312	32482679
1884	61344	32482374
1885	61376	32481801
1886	61409	32482128
1887	61443	32482891
1888	61479	32484364
1889	61511	32484416
1890	61542	32483577
1891	61575	32483492
1892	61608	32483642
1893	61639	32483180
1894	61670	32482216
1895	61702	32481573
1896	61735	32482161
1897	61769	32482684
1898	61801	32482403
1899	61833	32482159
1900	61864	32481041
1901	61895	32480601
1902	61927	32480284
1903	61961	32480779
1904	61994	32480845
1905	62025	32480154
1906	62057	32479954
1907	62090	32479951
1908	62121	32479124
1909	62157	32481123
1910	62191	32481875
1911	62224	32482139
1912	62256	32481617
1913	62287	32480908
1914	62322	32481987
1915	62356	32482526
1916	62387	32482091
1917	62421	32482561
1918	62457	32484506
1919	62491	32485244
1920	62522	32484103
1921	62553	32483606
1922	62584	32482774
1923	62618	32483095
1924	62651	32483498
1925	62686	32484727
1926	62718	32484494
1927	62748	32483113
1928	62780	32482872
1929	62811	32482198
1930	62842	32480956
1931	62872	32479585
1932	62903	32478984
1933	62934	32478080
1934	62961	32475149
1935	62994	32475450
1936	63025	32474861
1937	63061	32476275
1938	63093	32476042
1939	63124	32475451
1940	63160	32477162
1941	63193	32477136
1942	63228	32478494
1943	63262	32479362
1944	63293	32478450
1945	63326	32478472
1946	63359	32478626
1947	63392	32478683
1948	63422	32477566
1949	63454	32477177
1950	63483	32475492
1951	63514	32474393
1952	63545	32474047
1953	63579	32474561
1954	63614	32475575
1955	63647	32475978
1956	63680	32476281
1957	63711	32475322
1958	63745	32475918
1959	63776	32475099
1960	63809	32475429
1961	63841	32475267
1962	63876	32476469
1963	63911	32477434
1964	63943	32477090
1965	63972	32475656
1966	64008	32477252
1967	64038	32475889
1968	64069	32474876
1969	64099	32473880
1970	64130	32472943
1971	64162	32472648
1972	64193	32471920
1973	64231	32474399
1974	64266	32475683
1975	64300	32476327
1976	64333	32476671
1977	64364	32476009
1978	64399	32476893
1979	64432	32477433
1980	64467	32478580
1981	64500	32478527
1982	64533	32478650
1983	64568	32480194
1984	64603	32481074
1985	64637	32481758
1986	64671	32482471
1987	64703	32482279
1988	64736	32482487
1989	64769	32482766
1990	64803	32483464
1991	64835	32482938
1992	64866	32482481
1993	64898	32482043
1994	64930	32481513
1995	64964	32482350
1996	64995	32481394
1997	65026	32480983
1998	65059	32480690
1999	65092	32480984
2000	65123	32480530
2001	65155	32480235
2002	65189	32480681
2003	65221	32480506
2004	65256	32481561
2005	65292	32483166
2006	65323	32482449
2007	65357	32483377
2008	65387	32482094
2009	65421	32482397
2010	65453	32482314
2011	65485	32481855
2012	65517	32481453
2013	65549	32481129
2014	65585	32482875
2015	65618	32483299
2016	65651	32483635
2017	65687	32485254
2018	65720	32485141
2019	65753	32485255
2020	65784	32484754
2021	65815	32483664
2022	65846	32482867
2023	65877	32482336
2024	65909	32482170
2025	65945	32483751
2026	65979	32484073
2027	66008	32482725
2028	66040	32482201
2029	66072	32481681
2030	66103	32481046
2031	66134	32480163
2032	66167	32480632
2033	66201	32481384
2034	66237	32482877
2035	66273	32484389
2036	66306	32484956
2037	66338	32484191
2038	66371	32484584
2039	66407	32486245
2040	66440	32486510
2041	66473	32486646
2042	66506	32486806
2043	66537	32485958
2044	66568	32485031
2045	66601	32485209
2046	66631	32484310
2047	66666	32485502
2048	66700	32485945
2049	66735	32487263
2050	66766	32486477
2051	66796	32485294
2052	66827	32484156
2053	66857	32483027
2054	66888	32482194
2055	66924	32483890
2056	66958	32484630
2057	66992	32485085
2058	67024	32485130
2059	67057	32485157
2060	67089	32484632
2061	67120	32484166
2062	67153	32484045
2063	67190	32486139
2064	67220	32485181
2065	67255	32486254
2066	67288	32486523
2067	67322	32487063
2068	67354	32486699
2069	67387	32487162
2070	67421	32487697
2071	67454	32487854
2072	67487	32487851
2073	67520	32488107
2074	67553	32488269
2075	67584	32487391
2076	67616	32487263
2077	67647	32486660
2078	67679	32486181
2079	67711	32485899
2080	67742	32485192
2081	67779	32487020
2082	67811	32486934
2083	67849	32489371
2084	67882	32489867
2085	67916	32490264
2086	67950	32491138
2087	67983	32491355
2088	68015	32490944
2089	68046	32489962
2090	68076	32488996
2091	68110	32489359
2092	68141	32488666
2093	68173	32488411
2094	68203	32487286
2095	68234	32486404
2096	68270	32487876
2097	68301	32487207
2098	68332	32486611
2099	68366	32486843
2100	68399	32487186
2101	68435	32488840
2102	68468	32489259
2103	68500	32488963
2104	68534	32489271
2105	68567	32489754
2106	68607	32493281
2107	68644	32494990
2108	68675	32494390
2109	68709	32495168
2110	68741	32494672
2111	68777	32496183
2112	68810	32496468
2113	68844	32497061
2114	68878	32497833
2115	68911	32497753
2116	68942	32497250
2117	68975	32497505
2118	69008	32497674
2119	69040	32497346
2120	69075	32498242
2121	69108	32498495
2122	69141	32498650
2123	69174	32498883
2124	69208	32499248
2125	69246	32502094
2126	69282	32503675
2127	69319	32505708
2128	69354	32506512
2129	69390	32508404
2130	69423	32508379
2131	69458	32509556
2132	69492	32510111
2133	69528	32511674
2134	69561	32512029
2135	69593	32511766
2136	69629	32513291
2137	69661	32512841
2138	69694	32512983
2139	69726	32512555
2140	69758	32512228
2141	69794	32513745
2142	69826	32513556
2143	69859	32513768
2144	69893	32514499
2145	69923	32513254
2146	69953	32512171
2147	69984	32511319
2148	70017	32511500
2149	70051	32511915
2150	70085	32512673
2151	70117	32512349
2152	70152	32513599
2153	70186	32514222
2154	70218	32513598
2155	70251	32513986
2156	70283	32513554
2157	70315	32513476
2158	70349	32513735
2159	70381	32513473
2160	70412	32513041
2161	70445	32513027
2162	70477	32512713
2163	70511	32513417
2164	70544	32513490
2165	70576	32513005
2166	70607	32512417
2167	70641	32513110
2168	70675	32513797
2169	70707	32513195
2170	70738	32512714
2171	70771	32512760
2172	70802	32512040
2173	70834	32511838
2174	70865	32510875
2175	70897	32510583
2176	70931	32511281
2177	70962	32510520
2178	70994	32510370
2179	71028	32511010
2180	71060	32510699
2181	71094	32511363
2182	71131	32513053
2183	71168	32514907
2184	71201	32515199
2185	71235	32516099
2186	71268	32515920
2187	71305	32517971
2188	71338	32518279
2189	71377	32521108
2190	71408	32520343
2191	71442	32520708
2192	71476	32521349
2193	71511	32522450
2194	71541	32521397
2195	71573	32520931
2196	71604	32520375
2197	71638	32520807
2198	71672	32521736
2199	71703	32520647
2200	71736	32520786
2201	71770	32521329
2202	71801	32520717
2203	71832	32519840
2204	71868	32521430
2205	71899	32520900
2206	71931	32520298
2207	71963	32520121
2208	71997	32520906
2209	72030	32520916
2210	72063	32520927
2211	72093	32519952
2212	72127	32520556
2213	72158	32519639
2214	72188	32518739
2215	72223	32519463
2216	72254	32518928
2217	72288	32519219
2218	72320	32519341
2219	72355	32520084
2220	72389	32520747
2221	72421	32520523
2222	72455	32521056
2223	72488	32521086
2224	72517	32519727
2225	72550	32519802
2226	72583	32519890
2227	72618	32521134
2228	72648	32519931
2229	72680	32519400
2230	72711	32518539
2231	72742	32517926
2232	72774	32517723
2233	72806	32517408
2234	72839	32517528
2235	72871	32517247
2236	72900	32515773
2237	72932	32515150
2238	72964	32515106
2239	72996	32514608
2240	73028	32514449
2241	73057	32512965
2242	73090	32513077
2243	73120	32511857
2244	73151	32511209
2245	73184	32511208
2246	73216	32510942
2247	73248	32510757
2248	73280	32510329
2249	73315	32511272
2250	73354	32514164
2251	73386	32513803
2252	73417	32513180
2253	73450	32513057
2254	73482	32512755
2255	73513	32512187
2256	73543	32511206
2257	73576	32511160
2258	73612	32512665
2259	73645	32512776
2260	73679	32513458
2261	73712	32513447
2262	73746	32514109
2263	73781	32515128
2264	73816	32516148
2265	73852	32517598
2266	73885	32517918
2267	73923	32520337
2268	73962	32522961
2269	73996	32523510
2270	74033	32525561
2271	74073	32528609
2272	74111	32531010
2273	74147	32532583
2274	74185	32534819
2275	74219	32535168
2276	74256	32537206
2277	74294	32539778
2278	74341	32545832
2279	74376	32546778
2280	74407	32546236
2281	74445	32548432
2282	74482	32550338
2283	74520	32552583
2284	74556	32554062
2285	74588	32553982
2286	74623	32554790
2287	74657	32555401
2288	74690	32555248
2289	74723	32555393
2290	74759	32557144
2291	74792	32557110
2292	74823	32556337
2293	74856	32556673
2294	74888	32556281
2295	74919	32555673
2296	74952	32555809
2297	74986	32556163
2298	75018	32555905
2299	75050	32555466
2300	75086	32556915
2301	75116	32555705
2302	75148	32555515
2303	75180	32555324
2304	75214	32555977
2305	75247	32555860
2306	75280	32556010
2307	75311	32555437
2308	75344	32555259
2309	75379	32556318
2310	75411	32556056
2311	75442	32555382
2312	75474	32555000
2313	75507	32555028
2314	75540	32555330
2315	75570	32554068
2316	75602	32553682
2317	75634	32553750
2318	75667	32553531
2319	75701	32554222
2320	75733	32553912
2321	75768	32554781
